"Week","Year","precip.nomiss","ETo_mm.combined","Date","ID","PP_ET","spei"
25,2003,1.6,17.7763364999081,2003-06-18,47222,-16.1763364999081,-1.23315556483043
26,2003,1.5,21.8753152363438,2003-06-25,47271,-20.3753152363438,-1.55267098864512
27,2003,37.1,21.9056478568674,2003-07-02,47320,15.1943521431326,0.934029726034181
28,2003,0.1,21.3230613648879,2003-07-09,47369,-21.2230613648879,-1.80636322495254
29,2003,48.1,22.1497924403744,2003-07-16,47418,25.9502075596256,1.37973101173138
30,2003,38,25.2243399481662,2003-07-23,47467,12.7756600518338,0.780001100660142
31,2003,21.2,28.8203626289023,2003-07-30,47516,-7.62036262890232,-0.712815922146462
32,2003,8,29.5309709207798,2003-08-06,47565,-21.5309709207798,-1.66366700769333
33,2003,81.8,17.1816528495864,2003-08-13,47614,64.6183471504135,2.55257539098861
34,2003,16,19.7632333236065,2003-08-20,47663,-3.76323332360653,-0.379041402549263
35,2003,17.6,19.6424777299192,2003-08-27,47712,-2.04247772991919,-0.0728941963734002
36,2003,1.1,18.8931480038778,2003-09-03,47761,-17.7931480038778,-1.50696500972897
37,2003,0.9,14.217939992069,2003-09-10,47810,-13.317939992069,-1.0176105513074
38,2003,26.1,14.0012965740866,2003-09-17,47859,12.0987034259134,0.765414945920975
39,2003,19.1,14.2342595252732,2003-09-24,47908,4.86574047472678,0.324852230110299
40,2003,20,1.00646131788698,2003-10-01,47957,18.993538682113,1.16455643678866
41,2003,2.1,4.5982737270687,2003-10-08,48006,-2.4982737270687,-0.345226806714667
42,2003,1.2,6.616199240012,2003-10-15,48055,-5.416199240012,-0.553374098829834
43,2003,5.9,6.30060378636827,2003-10-22,48104,-0.40060378636827,-0.110043584702925
44,2003,21.7,0.76595563812715,2003-10-29,48153,20.9340443618729,1.41037704237924
45,2003,0,0.841191523632478,2003-11-05,48202,-0.841191523632478,-0.0515686529556616
46,2003,3.4,0.811024294253532,2003-11-12,48251,2.58897570574647,0.136933843074606
47,2003,3,0.290188496443719,2003-11-19,48300,2.70981150355628,0.281866614531666
48,2003,8,0,2003-11-26,48349,8,0.453482865284127
49,2003,3.6,4.09611205440924,2003-12-03,48398,-0.49611205440924,-0.0330961929284587
50,2003,18.3,2.99318368458355,2003-12-10,48447,15.3068163154164,0.958405503781322
51,2003,1.6,2.34309985732441,2003-12-17,48496,-0.743099857324414,-0.0676462200323613
52,2003,11.1,1.19905804825765,2003-12-24,48545,9.90094195174235,0.574270189613671
53,2003,1.5,0.375541630612758,2003-12-31,6939,1.12445836938724,0
1,2004,7,2.60416185291194,2004-01-01,48601,4.39583814708806,0
2,2004,7.5,0.598923405258108,2004-01-08,48650,6.90107659474189,0.484128218957908
3,2004,0.9,3.10183531027632,2004-01-15,48699,-2.20183531027632,-0.106817586315766
4,2004,10.1,1.06944789841011,2004-01-22,48748,9.03055210158989,0.641188459366368
5,2004,27,1.80403389349504,2004-01-29,48797,25.195966106505,1.61507850515597
6,2004,2,3.13194205414265,2004-02-05,48846,-1.13194205414265,-0.00276248381123146
7,2004,2.5,3.0639920783197,2004-02-12,48895,-0.563992078319697,-0.198716950719305
8,2004,15.1,3.40219109108614,2004-02-19,48944,11.6978089089139,0.800720255766665
9,2004,8.9,1.61433677299717,2004-02-26,48993,7.28566322700283,0.452571856428837
10,2004,0.4,4.965305199816,2004-03-04,49042,-4.565305199816,-0.355877598899378
11,2004,9.7,1.2125145083952,2004-03-11,49091,8.4874854916048,0.47237261228784
12,2004,33.8,2.1239319051046,2004-03-18,49140,31.6760680948954,1.60150306511478
13,2004,1,8.9090674781471,2004-03-25,49189,-7.9090674781471,-0.753038638638112
14,2004,0.2,13.0414765308939,2004-04-01,49238,-12.8414765308939,-1.12949316790636
15,2004,0.7,11.3933885984143,2004-04-08,49287,-10.6933885984143,-0.802683057066998
16,2004,0,9.99657657994597,2004-04-15,49336,-9.99657657994597,-0.80855564760535
17,2004,5.2,11.0742729741301,2004-04-22,49385,-5.87427297413005,-0.5518262711744
18,2004,6.2,10.3044995974696,2004-04-29,49434,-4.10449959746957,-0.234897926662168
19,2004,13,11.5519596935786,2004-05-06,49483,1.44804030642141,-0.0409854874920687
20,2004,8,13.6083236144029,2004-05-13,49532,-5.60832361440289,-0.423072237930238
21,2004,14.5,14.1588311339193,2004-05-20,49581,0.341168866080679,-0.0409858734856819
22,2004,3,18.7415603947061,2004-05-27,49630,-15.7415603947061,-1.24811037021621
23,2004,8,17.2099664653615,2004-06-03,49679,-9.2099664653615,-0.921369362396036
24,2004,16.4,22.3551976888832,2004-06-10,49728,-5.95519768888318,-0.630117659708089
25,2004,5.1,24.5350374411803,2004-06-17,49777,-19.4350374411803,-1.64953072779541
26,2004,32.7,19.7882344673061,2004-06-24,49826,12.9117655326939,0.927753870765917
27,2004,49.3,28.3388861402664,2004-07-01,49875,20.9611138597336,1.41172452071391
28,2004,13.7,27.7678787822561,2004-07-08,49924,-14.0678787822561,-1.16207994446765
29,2004,36.3,26.6230352324586,2004-07-15,49973,9.67696476754143,0.674015344619958
30,2004,19.4,23.8427730768192,2004-07-22,50022,-4.44277307681919,-0.261850414345141
31,2004,0,20.8280597315432,2004-07-29,50071,-20.8280597315432,-1.71512526832575
32,2004,0.8,24.598433387484,2004-08-05,50120,-23.798433387484,-1.78543688217016
33,2004,5.7,21.1632063428285,2004-08-12,50169,-15.4632063428285,-1.2119754629727
34,2004,36.8,23.0003914910437,2004-08-19,50218,13.7996085089563,0.86036903100558
35,2004,46.4,18.5261603216858,2004-08-26,50267,27.8738396783142,1.6363710313936
36,2004,3.5,18.9172688939415,2004-09-02,50316,-15.4172688939415,-1.441878149639
37,2004,31.8,13.7344937285183,2004-09-09,50365,18.0655062714817,1.09033293595873
38,2004,40.6,12.2587836926793,2004-09-16,50414,28.3412163073207,1.83618066503413
39,2004,16.9,16.1126147880629,2004-09-23,50463,0.787385211937142,0.129174989838585
40,2004,10.3,5.14420027202685,2004-09-30,50512,5.15579972797316,0.387932272715235
41,2004,0,7.91274057095872,2004-10-07,50561,-7.91274057095872,-0.717323484483355
42,2004,2.8,1.12170095697986,2004-10-14,50610,1.67829904302014,0.207363378536506
43,2004,13,0.178521796517423,2004-10-21,50659,12.8214782034826,0.787769715125969
44,2004,1.9,6.7758995820696,2004-10-28,50708,-4.8758995820696,-0.366526037076063
45,2004,8.4,0.855531429323966,2004-11-04,50757,7.54446857067603,0.470075191633633
46,2004,8.2,3.8489706877455,2004-11-11,50806,4.3510293122545,0.290565970208278
47,2004,7.2,3.38432817957649,2004-11-18,50855,3.81567182042351,0.119049616462629
48,2004,5.6,2.62520852226909,2004-11-25,50904,2.9747914777309,0.0792680997920151
49,2004,10.2,0.69627008829546,2004-12-02,50953,9.50372991170454,0.568449190079924
50,2004,2.4,0.565941604675741,2004-12-09,51002,1.83405839532426,0.076076374920762
51,2004,21.1,1.16468234213829,2004-12-16,51051,19.9353176578617,1.36004783319203
52,2004,10.2,1.36287615888845,2004-12-23,51100,8.83712384111155,0.629128827721061
53,2004,2.1,0.550350984257728,2004-12-30,14609,1.54964901574227,0
1,2005,23.2,0.484087711358192,2005-01-01,51163,22.7159122886418,0
2,2005,14,0.739514163339927,2005-01-08,51212,13.2604858366601,0.816720019742234
3,2005,14.8,0.381677414763572,2005-01-15,51261,14.4183225852364,0.961313913094402
4,2005,1.4,1.86239275626706,2005-01-22,51310,-0.462392756267059,-0.100423677716038
5,2005,5.6,2.64559732107955,2005-01-29,51359,2.95440267892045,0.195701794312705
6,2005,9.8,0.855532950021872,2005-02-05,51408,8.94446704997813,0.505596334629834
7,2005,8.1,1.66833567548905,2005-02-12,51457,6.43166432451095,0.325637053109698
8,2005,13.6,3.13347317078508,2005-02-19,51506,10.4665268292149,0.632268108790669
9,2005,0.7,1.94384180713057,2005-02-26,51555,-1.24384180713057,-0.180749639262667
10,2005,1.7,2.36632589345437,2005-03-05,51604,-0.666325893454374,0.0154544264948619
11,2005,4.7,5.63879199475253,2005-03-12,51653,-0.938791994752529,-0.0591644318243897
12,2005,1.2,5.39326218428269,2005-03-19,51702,-4.19326218428269,-0.414298273782134
13,2005,0.9,4.95979860684966,2005-03-26,51751,-4.05979860684966,-0.231343614241581
14,2005,12.6,4.96370150417728,2005-04-02,51800,7.63629849582272,0.42711625107106
15,2005,9.9,7.52558480564157,2005-04-09,51849,2.37441519435843,0.178156687110886
16,2005,0.7,13.83390350593,2005-04-16,51898,-13.13390350593,-1.04473205693316
17,2005,0,18.426313020208,2005-04-23,51947,-18.426313020208,-1.46538929426797
18,2005,16.8,9.83923929807593,2005-04-30,51996,6.96076070192407,0.359526257158564
19,2005,5.9,15.1712637654429,2005-05-07,52045,-9.27126376544287,-0.91113343703789
20,2005,14.6,11.1698626091076,2005-05-14,52094,3.43013739089238,0.137439668730495
21,2005,7.5,15.2615893145562,2005-05-21,52143,-7.76158931455622,-0.724391709505161
22,2005,0.2,22.1242852680176,2005-05-28,52192,-21.9242852680176,-1.69355901131771
23,2005,9.1,16.9832735032825,2005-06-04,52241,-7.88327350328248,-0.627630517649643
24,2005,20,17.3619754614393,2005-06-11,52290,2.63802453856073,0.140833174109609
25,2005,19.2,17.8425103558825,2005-06-18,52339,1.35748964411748,0.183893518558386
26,2005,12.8,22.3316922850617,2005-06-25,52388,-9.53169228506173,-0.90122453019806
27,2005,0.4,31.6437891400586,2005-07-02,52437,-31.2437891400586,-2.2952880849943
28,2005,17,23.0697539126846,2005-07-09,52486,-6.06975391268455,-0.520818272099022
29,2005,16.6,11.6659524346903,2005-07-16,52535,4.93404756530969,0.329374653426587
30,2005,44.8,11.4303746610323,2005-07-23,52584,33.3696253389677,1.88560163037342
31,2005,0.8,20.4749707939375,2005-07-30,52633,-19.6749707939375,-1.81365378602118
32,2005,65,10.0762486098651,2005-08-06,52682,54.9237513901349,2.48750911433013
33,2005,5.1,16.98448998109,2005-08-13,52731,-11.8844899810899,-1.05504220275764
34,2005,46.8,12.7901033340192,2005-08-20,52780,34.0098966659808,1.97358985909666
35,2005,6.7,13.3559098285553,2005-08-27,52829,-6.65590982855532,-0.523834965683988
36,2005,3.7,13.8114731150483,2005-09-03,52878,-10.1114731150483,-0.893278461589214
37,2005,20.5,14.1033810156517,2005-09-10,52927,6.39661898434831,0.535556022299145
38,2005,8.3,12.1067806777484,2005-09-17,52976,-3.80678067774842,-0.454756130942785
39,2005,1.7,4.13278343122691,2005-09-24,53025,-2.43278343122691,-0.179266117122425
40,2005,1.6,5.29863658256503,2005-10-01,53074,-3.69863658256503,-0.342395007516082
41,2005,2.5,4.24108931584997,2005-10-08,53123,-1.74108931584997,-0.14149688113981
42,2005,11,6.89781506061289,2005-10-15,53172,4.10218493938711,0.141348851307228
43,2005,5.3,1.11605176903248,2005-10-22,53221,4.18394823096752,0.167527269574748
44,2005,14.2,0,2005-10-29,53270,14.2,0.867369153490348
45,2005,12.7,0.133739492017999,2005-11-05,53319,12.566260507982,0.903649712294364
46,2005,2.6,2.29934260957752,2005-11-12,53368,0.300657390422479,0.0913416798647384
47,2005,6.6,1.39066310244256,2005-11-19,53417,5.20933689755744,0.391599565021176
48,2005,10.9,1.65772202638914,2005-11-26,53466,9.24227797361086,0.642863803987797
49,2005,1.2,1.34878599938214,2005-12-03,53515,-0.148785999382137,0.0718815560310554
50,2005,6.7,3.57689222550452,2005-12-10,53564,3.12310777449548,0.0887781724254229
51,2005,16.3,0.567261929742957,2005-12-17,53613,15.732738070257,1.03547209695502
52,2005,22.2,2.00403705289008,2005-12-24,53662,20.1959629471099,1.22865787054239
53,2005,1,0.165202761105602,2005-12-31,7670,0.834797238894398,0
1,2006,6.3,1.06106096969453,2006-01-01,53718,5.23893903030547,0
2,2006,0.2,1.85468014551664,2006-01-08,53767,-1.65468014551664,-0.277414056708253
3,2006,6.4,1.21664783955646,2006-01-15,53816,5.18335216044354,0.266594533634049
4,2006,5.9,1.02967282705089,2006-01-22,53865,4.87032717294911,0.323620216307815
5,2006,5.9,2.4397901710022,2006-01-29,53914,3.4602098289978,0.332032008735861
6,2006,12.6,0.391296385157959,2006-02-05,53963,12.208703614842,0.830782786454688
7,2006,4.5,0.980309836623896,2006-02-12,54012,3.5196901633761,0.210573027400752
8,2006,1.8,2.02085264887764,2006-02-19,54061,-0.220852648877637,0.0664498625309434
9,2006,3.8,3.78315007650092,2006-02-26,54110,0.0168499234990822,-0.153026600307016
10,2006,1.5,5.76049084051649,2006-03-05,54159,-4.26049084051649,-0.31913144744703
11,2006,0,9.89503224738678,2006-03-12,54208,-9.89503224738678,-0.806981146827837
12,2006,0.1,10.8234898101768,2006-03-19,54257,-10.7234898101768,-0.842750431005626
13,2006,19.9,7.47118359103398,2006-03-26,54306,12.428816408966,0.749892973247704
14,2006,14.1,4.45256442248199,2006-04-02,54355,9.64743557751801,0.537898706921441
15,2006,24.3,1.62089791185904,2006-04-09,54404,22.679102088141,1.33099216612726
16,2006,3.4,8.46570663248971,2006-04-16,54453,-5.06570663248971,-0.501301827186178
17,2006,0,16.5063043545518,2006-04-23,54502,-16.5063043545518,-1.27302938993678
18,2006,0.1,15.6633102378828,2006-04-30,54551,-15.5633102378828,-1.29281908815374
19,2006,2.9,16.4360385816724,2006-05-07,54600,-13.5360385816724,-1.16009943959395
20,2006,6.4,15.2930411303611,2006-05-14,54649,-8.89304113036109,-0.623601122787806
21,2006,24.8,8.68935992557071,2006-05-21,54698,16.1106400744293,0.998429197111395
22,2006,19.4,16.3854661560996,2006-05-28,54747,3.01453384390042,0.224201675655518
23,2006,3.9,28.0308868635135,2006-06-04,54796,-24.1308868635135,-1.8019231564443
24,2006,0.2,24.7373277691986,2006-06-11,54845,-24.5373277691986,-1.95977711324454
25,2006,20.5,13.8247236940234,2006-06-18,54894,6.67527630597656,0.338122334328861
26,2006,0,25.4203138078022,2006-06-25,54943,-25.4203138078022,-2.3253778000913
27,2006,8.7,26.5007142854121,2006-07-02,54992,-17.8007142854121,-1.52655122933853
28,2006,10.7,20.3323240994543,2006-07-09,55041,-9.63232409945427,-0.876278435816145
29,2006,0.5,26.4738853560076,2006-07-16,55090,-25.9738853560076,-1.99596774400243
30,2006,0.8,26.5502563981417,2006-07-23,55139,-25.7502563981417,-2.1924221406324
31,2006,2,24.2001531856417,2006-07-30,55188,-22.2001531856417,-1.78757921889377
32,2006,0.4,28.2460680020215,2006-08-06,55237,-27.8460680020215,-2.17238575954565
33,2006,30.1,16.7833288765884,2006-08-13,55286,13.3166711234116,0.820406682546179
34,2006,2.4,14.0559097514052,2006-08-20,55335,-11.6559097514052,-0.890563263517126
35,2006,15.6,6.69636951204817,2006-08-27,55384,8.90363048795183,0.560763976175043
36,2006,58.1,5.97862477322352,2006-09-03,55433,52.1213752267765,2.22925492969414
37,2006,0,10.8130476177775,2006-09-10,55482,-10.8130476177775,-1.0461892042407
38,2006,2.4,5.14064594305777,2006-09-17,55531,-2.74064594305777,-0.36484819253731
39,2006,32.5,4.39758223919145,2006-09-24,55580,28.1024177608085,1.58256337714959
40,2006,58.9,0.0695586345797475,2006-10-01,55629,58.8304413654202,2.99935438716262
41,2006,10.4,2.85203266347195,2006-10-08,55678,7.54796733652805,0.623871667694326
42,2006,0,5.28351681373149,2006-10-15,55727,-5.28351681373149,-0.409189504423014
43,2006,56.2,2.50387902803007,2006-10-22,55776,53.6961209719699,2.72666152239576
44,2006,7.6,4.05691332347546,2006-10-29,55825,3.54308667652453,0.340953393540309
45,2006,24.2,1.71698588457713,2006-11-05,55874,22.4830141154229,1.36642229311167
46,2006,24,0,2006-11-12,55923,24,1.45437096473456
47,2006,24.3,0,2006-11-19,55972,24.3,1.43464143711762
48,2006,18.6,0.472096666826797,2006-11-26,56021,18.1279033331732,1.08086162861832
49,2006,21.3,0.0188550477944075,2006-12-03,56070,21.2811449522056,1.29529601807873
50,2006,13.2,0.170741147172621,2006-12-10,56119,13.0292588528274,0.74336616502348
51,2006,5,4.25149517653148,2006-12-17,56168,0.748504823468521,-0.066326140055102
52,2006,7.9,3.13050207137385,2006-12-24,56217,4.76949792862615,0.315533099543731
53,2006,3.4,0,2006-12-31,8035,3.4,0
1,2007,16.2,0.457025129067538,2007-01-01,56273,15.7429748709325,0
2,2007,19.8,0.880393979752491,2007-01-08,56322,18.9196060202475,1.27329580003545
3,2007,6,3.14323162845045,2007-01-15,56371,2.85676837154955,0.292359396124928
4,2007,0.1,3.93363732157619,2007-01-22,56420,-3.83363732157619,-0.456876392746072
5,2007,8.4,2.02846689701041,2007-01-29,56469,6.37153310298959,0.458221475429484
6,2007,1.2,4.47022874220663,2007-02-05,56518,-3.27022874220663,-0.310201342065931
7,2007,11.7,1.7584520974773,2007-02-12,56567,9.9415479025227,0.642905447331439
8,2007,2.9,4.35150709010534,2007-02-19,56616,-1.45150709010534,-0.300195390314972
9,2007,2.5,0.942885014219681,2007-02-26,56665,1.55711498578032,-0.0269289525658728
10,2007,15.7,0.949053085970119,2007-03-05,56714,14.7509469140299,0.900400449201871
11,2007,13.3,8.87865975881178,2007-03-12,56763,4.42134024118822,0.28753001089053
12,2007,8.1,2.5232635544064,2007-03-19,56812,5.5767364455936,0.486099326312495
13,2007,0,9.75970487971875,2007-03-26,56861,-9.75970487971875,-0.788160945455544
14,2007,0,14.2533422070297,2007-04-02,56910,-14.2533422070297,-1.21470323624898
15,2007,2.6,8.66337419203614,2007-04-09,56959,-6.06337419203614,-0.392212248215088
16,2007,0.1,14.6027000439697,2007-04-16,57008,-14.5027000439697,-1.27243929843489
17,2007,1.5,15.358304564081,2007-04-23,57057,-13.858304564081,-1.05866633996898
18,2007,0.5,15.8785170617835,2007-04-30,57106,-15.3785170617835,-1.20595612580748
19,2007,10.4,12.8696575980409,2007-05-07,57155,-2.46965759804093,-0.196074982577243
20,2007,27.2,6.07642947074448,2007-05-14,57204,21.1235705292555,1.28650744146139
21,2007,2.4,19.6815902667486,2007-05-21,57253,-17.2815902667486,-1.6042350686933
22,2007,0,30.5315941165379,2007-05-28,57302,-30.5315941165379,-2.45164137197905
23,2007,0,31.5089466092637,2007-06-04,57351,-31.5089466092637,-2.39686394528903
24,2007,18.2,19.6522016601868,2007-06-11,57400,-1.4522016601868,-0.0468733343956703
25,2007,4.4,23.6143935713485,2007-06-18,57449,-19.2143935713485,-1.61302311437632
26,2007,16,15.7662154203366,2007-06-25,57498,0.2337845796634,-0.0523429685040384
27,2007,3.4,18.961732175121,2007-07-02,57547,-15.561732175121,-1.1755666563485
28,2007,16.5,8.06174007211121,2007-07-09,57596,8.43825992788879,0.485052874351098
29,2007,17.9,16.9772656924614,2007-07-16,57645,0.922734307538644,0.0722366351625096
30,2007,31.4,16.2641783494089,2007-07-23,57694,15.1358216505911,0.948436833130349
31,2007,43.2,7.29378407356467,2007-07-30,57743,35.9062159264353,1.7810379994409
32,2007,8.7,13.2030073154172,2007-08-06,57792,-4.50300731541719,-0.546444527504096
33,2007,18.3,11.4834206680799,2007-08-13,57841,6.81657933192009,0.351915741336806
34,2007,10.7,15.2577872520933,2007-08-20,57890,-4.55778725209329,-0.4846926701403
35,2007,17.5,8.28659155272148,2007-08-27,57939,9.21340844727852,0.660729383643285
36,2007,9,9.35869816852521,2007-09-03,57988,-0.358698168525214,0.0396968782981979
37,2007,21.4,5.87201552318722,2007-09-10,58037,15.5279844768128,1.01232622777093
38,2007,26.8,8.31545423864627,2007-09-17,58086,18.4845457613537,1.24775917950879
39,2007,12,5.76173854525993,2007-09-24,58135,6.23826145474007,0.525076627201334
40,2007,8.6,1.18305215264902,2007-10-01,58184,7.41694784735098,0.411142368966088
41,2007,3.1,11.3620158244979,2007-10-08,58233,-8.26201582449793,-0.628578893413449
42,2007,2.5,4.03168625646835,2007-10-15,58282,-1.53168625646835,-0.179990489157664
43,2007,8.7,0.616811665470252,2007-10-22,58331,8.08318833452975,0.53071530555403
44,2007,14.8,1.83762150721885,2007-10-29,58380,12.9623784927812,0.785839486480083
45,2007,26.8,0.485677102153305,2007-11-05,58429,26.3143228978467,1.39476845199526
46,2007,7.9,0.870210133768195,2007-11-12,58478,7.02978986623181,0.398606272537404
47,2007,10,0.142036062705012,2007-11-19,58527,9.85796393729499,0.708674807232033
48,2007,10.9,1.39712900245342,2007-11-26,58576,9.50287099754658,0.754830457304603
49,2007,23.9,0.0381120643402378,2007-12-03,58625,23.8618879356598,1.40349299899622
50,2007,3,0.598354109057496,2007-12-10,58674,2.4016458909425,0.122023326256428
51,2007,1.3,3.97961506571544,2007-12-17,58723,-2.67961506571544,-0.12250305636752
52,2007,14.6,0.332860561653031,2007-12-24,58772,14.267139438347,0.882135724476344
53,2007,0.4,0.213436867278662,2007-12-31,8400,0.186563132721338,0
1,2008,3.9,0.550181785218615,2008-01-01,58828,3.34981821478139,0
2,2008,24.9,0.345552114605497,2008-01-08,58877,24.5544478853945,1.36778235134892
3,2008,33,0.162759548976612,2008-01-15,58926,32.8372404510234,1.86268377179614
4,2008,10.5,1.55021894002852,2008-01-22,58975,8.94978105997148,0.49325692517611
5,2008,30.6,0.533346200965292,2008-01-29,59024,30.0666537990347,1.66632561197265
6,2008,3.3,0,2008-02-05,59073,3.3,0.196559301992824
7,2008,0.7,1.59738830181776,2008-02-12,59122,-0.897388301817757,-0.0028131751341309
8,2008,7.3,3.08808709073111,2008-02-19,59171,4.21191290926889,0.322506745734749
9,2008,13,1.31985430511577,2008-02-26,59220,11.6801456948842,0.814173758616294
10,2008,25.3,2.47639572897381,2008-03-04,59269,22.8236042710262,1.42819401788751
11,2008,6.3,2.08669566185579,2008-03-11,59318,4.21330433814421,0.172191909326181
12,2008,3.2,5.26813460970537,2008-03-18,59367,-2.06813460970537,-0.151562017587101
13,2008,3.2,3.89994447309681,2008-03-25,59416,-0.699944473096807,-0.118056908387384
14,2008,13.1,3.09935696451134,2008-04-01,59465,10.0006430354887,0.646392606203318
15,2008,21.5,6.63638270162539,2008-04-08,59514,14.8636172983746,0.910688842008473
16,2008,0,11.739265814932,2008-04-15,59563,-11.739265814932,-1.12323374713554
17,2008,0,16.8065213749976,2008-04-22,59612,-16.8065213749976,-1.45100734890355
18,2008,0.2,13.1792517140391,2008-04-29,59661,-12.9792517140391,-1.14013400957303
19,2008,2.2,15.9845657086767,2008-05-06,59710,-13.7845657086767,-1.05486917725822
20,2008,0.7,19.1641169685312,2008-05-13,59759,-18.4641169685312,-1.54711406856985
21,2008,0.2,23.094408151335,2008-05-20,59808,-22.894408151335,-1.83490353585586
22,2008,0,27.9377680648554,2008-05-27,59857,-27.9377680648554,-2.17974073159602
23,2008,14.2,18.4586529231394,2008-06-03,59906,-4.25865292313945,-0.49041551358173
24,2008,30.2,13.0016867575389,2008-06-10,59955,17.1983132424611,1.11559085857159
25,2008,15.5,13.2680392585096,2008-06-17,60004,2.23196074149037,0.097345312511663
26,2008,2.7,25.473695148541,2008-06-24,60053,-22.773695148541,-1.81694507815878
27,2008,9.6,18.1173581670245,2008-07-01,60102,-8.51735816702448,-0.866908353264255
28,2008,2.8,17.0874844374543,2008-07-08,60151,-14.2874844374543,-1.3437550850131
29,2008,64.5,15.8878512903308,2008-07-15,60200,48.6121487096692,2.31222520030853
30,2008,10.4,20.4775304843012,2008-07-22,60249,-10.0775304843012,-0.911992343564016
31,2008,11.7,19.805852324094,2008-07-29,60298,-8.10585232409405,-0.589519809274037
32,2008,39.5,12.8454421452646,2008-08-05,60347,26.6545578547354,1.51701621765739
33,2008,23.4,10.1546377215797,2008-08-12,60396,13.2453622784203,0.919726473580104
34,2008,15.9,8.12720654705872,2008-08-19,60445,7.77279345294128,0.625022793561452
35,2008,21.4,9.40354485592225,2008-08-26,60494,11.9964551440777,0.732674386388221
36,2008,13.9,10.0885081518751,2008-09-02,60543,3.81149184812491,0.280922304112385
37,2008,0,9.81825930945763,2008-09-09,60592,-9.81825930945763,-0.801283998956437
38,2008,1,7.68578372574454,2008-09-16,60641,-6.68578372574454,-0.521167267091256
39,2008,1.4,11.5215529991601,2008-09-23,60690,-10.1215529991601,-0.992569145484247
40,2008,33.3,2.54518512921224,2008-09-30,60739,30.7548148707878,1.56782743447602
41,2008,10.6,3.58355143331716,2008-10-07,60788,7.01644856668284,0.397668073902653
42,2008,29.3,1.61335503989959,2008-10-14,60837,27.6866449601004,1.80356352243924
43,2008,8.6,2.11287034435605,2008-10-21,60886,6.48712965564395,0.55043177793436
44,2008,0.9,2.71395679674653,2008-10-28,60935,-1.81395679674653,-0.127843887110697
45,2008,9.9,1.13526502969427,2008-11-04,60984,8.76473497030573,0.608344748573395
46,2008,3.9,0.918314497474489,2008-11-11,61033,2.98168550252551,0.301254353395898
47,2008,10.4,3.37986381237426,2008-11-18,61082,7.02013618762574,0.382110201862969
48,2008,17.7,1.71900443807072,2008-11-25,61131,15.9809955619293,1.04923231736963
49,2008,11.6,0.431223871338444,2008-12-02,61180,11.1687761286616,0.707118014353631
50,2008,21,1.26071466887487,2008-12-09,61229,19.7392853311251,1.15708265680815
51,2008,20.2,0.0170653125877917,2008-12-16,61278,20.1829346874122,1.2333824793978
52,2008,0,0.888410219942099,2008-12-23,61327,-0.888410219942099,-0.216501094518487
53,2008,0,0.653533184404586,2008-12-30,17531,-0.653533184404586,0
1,2009,4.2,1.14211631117611,2009-01-01,61390,3.05788368882389,0
2,2009,15.4,0.490529406107592,2009-01-08,61439,14.9094705938924,1.08748555349515
3,2009,8.1,1.91374561509292,2009-01-15,61488,6.18625438490708,0.45769171504768
4,2009,2.5,0.288899832021911,2009-01-22,61537,2.21110016797809,0.106828210658758
5,2009,3,0.36308644738735,2009-01-29,61586,2.63691355261265,0.276650302071228
6,2009,34.3,2.28997112194858,2009-02-05,61635,32.0100288780514,1.8299014345134
7,2009,0.2,1.41820459810074,2009-02-12,61684,-1.21820459810074,-0.0873041602035472
8,2009,8.4,0.339235548356654,2009-02-19,61733,8.06076445164335,0.504770857927589
9,2009,9.4,1.24629206245951,2009-02-26,61782,8.15370793754049,0.535062410192718
10,2009,4.1,2.43101805103516,2009-03-05,61831,1.66898194896483,-0.0500266952128402
11,2009,1,2.40868372562778,2009-03-12,61880,-1.40868372562778,-0.257785941002258
12,2009,1.5,7.67201234501526,2009-03-19,61929,-6.17201234501526,-0.613915017394685
13,2009,4.6,6.53599426329232,2009-03-26,61978,-1.93599426329232,-0.238877406666612
14,2009,14.3,5.73705537544529,2009-04-02,62027,8.56294462455471,0.692577295210083
15,2009,7.4,8.37567138704344,2009-04-09,62076,-0.975671387043445,-0.062037953541728
16,2009,1.6,13.5628254222655,2009-04-16,62125,-11.9628254222655,-1.03873712877807
17,2009,2.9,10.5572756309765,2009-04-23,62174,-7.65727563097647,-0.522079963542937
18,2009,7.3,11.3332915196633,2009-04-30,62223,-4.03329151966332,-0.472635292742342
19,2009,12.2,13.9948498858693,2009-05-07,62272,-1.79484988586928,-0.130850771265436
20,2009,0,29.3545927407512,2009-05-14,62321,-29.3545927407512,-2.13387691532446
21,2009,20.4,14.515590633303,2009-05-21,62370,5.88440936669704,0.391616892402074
22,2009,8.1,23.881434577252,2009-05-28,62419,-15.781434577252,-1.42032979398244
23,2009,5.4,19.2199897471496,2009-06-04,62468,-13.8199897471496,-1.30321109890121
24,2009,16.7,12.3690293212493,2009-06-11,62517,4.33097067875069,0.204241668903621
25,2009,1.8,23.6695086635218,2009-06-18,62566,-21.8695086635218,-1.78399723595018
26,2009,0.8,29.4786622195347,2009-06-25,62615,-28.6786622195347,-2.19316307549829
27,2009,61.6,18.3948966584397,2009-07-02,62664,43.2051033415603,2.06006160466421
28,2009,24.7,12.4061069816902,2009-07-09,62713,12.2938930183098,0.855980177108959
29,2009,40.9,18.5432848460294,2009-07-16,62762,22.3567151539706,1.40753740297888
